ID	damagedvsundamaged_logFC	damagedvsundamaged_padjFilter
PIGA	0.152120652208472	0.124473823387903
ZNF565	0.073288826324267	0.43362838091868
TIMM21	-0.174719460138377	0.311971810129578
GDAP1L1	0.0583907174120392	NA
TMEM234	0.198565828453381	0.228423867449348
UBALD1	0.114543923272712	0.434795352169329
ANKRD13B	-0.0712654210015982	NA
SLC22A17	0.12997281634231	0.766800666243635
ZFP57	0.0221460722488429	NA
PXK	-0.037696936278186	0.885319851213069
KCND1	-0.0215323963967238	NA
POLR3F	-0.166871986549888	0.199651743519518
DNAH3	-0.00665441857211408	NA
NSUN4	-0.050387570876826	0.605243358115461
C1orf159	0.0204057457430576	0.79741454709467
GALNT16	2.18449788407511	0.0225475870139815
OGFOD3	-0.0215693727879863	0.931628172875147
ABCA13	0.00366372044074121	NA
ERMAP	0.0887942428924449	0.406759637118113
HDGFL3	-0.245351677539116	0.139308981914907
ANKFY1	-0.00766451596118633	0.967267603426311
C2orf78	0.042497502949405	NA
POLR1B	0.0466405242588967	0.524416088002364
TOX3	0.0136110356163214	NA
STX1B	-0.0339461923002581	NA
RPL7	0.184642009492728	0.274822449897634
PARP4	-0.0235862242584521	NA
MAN2A1	-0.252806956281819	0.36558483424456
STAG3L4	-0.0737124500411803	0.682604350830481
PRICKLE4	-0.00569008627012521	NA
STBD1	-0.265447482053576	0.241398876356892
CYP2B6	0.088519185705172	NA
OIP5	-0.174939561789923	0.258536594468237
MFNG	-0.448281343925433	0.274126924599906
FAM219A	0.187285278336486	0.623417540938385
PPP1CB	-0.0964595782364724	0.626167270845026
PIGY	-0.263739421291839	0.520419158374267
ING3	0.132718427605578	0.439401339628555
MAPK8IP2	-0.0609568694837721	NA
ANHX	-0.0445895351320519	NA
NELL2	-0.120816462823921	NA
LAPTM4B	-0.384609766228552	0.0848303281332136
CDC20	0.18605824320892	0.0784343543179506
PSD2	0.044346317550462	NA
KIAA1671	-0.0971288252870999	0.30704673529804
USP19	-0.112394201458885	0.224235100706543
DAPL1	0.0721089752481214	NA
NAGK	-0.477941887973727	0.160723943843322
PRSS1	0.0685431528158721	NA
CDCA3	0.0955572209699156	0.381160644742543
NEDD4L	0.036500369000855	0.680562147019614
CBY3	-0.00691706313268317	NA
CSHL1	-0.111462537048977	0.332924316555325
DISP2	0.106485793728134	0.262142229285571
RAPGEF2	0.0808179826569118	0.742292088395768
DENND1B	0.120962098388618	0.231188290003015
ZNF324	-0.185760178841097	0.278569184268852
ACSBG1	0.0255242980715324	NA
RP2	-0.0254120048981914	0.926735288181166
SLU7	-0.00918497741694923	0.955281596438597
AADAC	-0.0608493066845916	NA
DDR1	0.097894338328182	0.659670730304607
PLEK	-0.468885382842597	NA
R3HCC1L	-0.127167834856154	0.177281719165788
FHDC1	-0.0546014976554434	NA
C15orf41	0.051154599292921	0.678201534833427
LINC00312	0.0408308931403446	0.842521528779413
ZNF571	-0.116485674780305	0.441950396637667
LINC02731	0.104289517944832	0.358510455306095
TXNDC11	0.415892191704588	0.0892856877199942
MICALCL	0.0887485988799156	NA
PNRC1	-0.408034133373199	0.107078169795714
CCDC151	0.918980623546184	0.0368910111959739
RBMX	0.0483846170969794	0.452538800012246
TXNDC12	-0.253034652511207	0.421395602847955
SREBF2	0.195467986203899	0.272676720307165
IFNGR2	0.0879307595128013	0.350778793398561
H2AB2	0.0430220859568765	NA
P2RX3	-0.08957386835884	0.730923324640888
TSPAN17	-0.086744463677087	0.23741008165027
ANKZF1	0.0201839264078443	0.897343402411281
TTI1	0.0250885226023823	0.736713772122049
GLT8D2	-0.364609859958693	0.26035417209711
HMMR	0.0873916758826469	0.745097084168272
TSGA10	0.00628668169747418	NA
ZNF544	-0.0112413719678442	NA
UTP20	0.0936974895370023	0.625726400885469
ENTPD7	0.146349634535913	0.338195662722185
ARID1A	0.0329868783811765	0.80201358652206
TAOK3	-0.101044884782479	0.472784978226203
G3BP2	0.11200993818873	0.369225400776156
TAP1	-0.217957660302868	0.183855575831895
DTX1	-0.0322894301249336	NA
ANK3	0.740298103132	0.0535833455279875
SUGP1	0.00113191092319841	0.994804418213267
TRMT13	-0.128392374973368	0.465103226480267
FRAS1	-0.100653513482821	NA
R3HDM2	-0.0480899516215853	0.670204365091317
RPGRIP1	-0.101274151430258	NA
PDSS2	-0.0492359317907082	0.725035046865345
PPM1H	-0.0573127890868559	NA
COTL1	-0.629454847295937	0.0596745517821247
ALG1L	0.0269067847684197	0.824903671207356
TNRC6C-AS1	0.00749750429487753	NA
TAFA5	-0.0388422753840117	0.899838873072113
GPR4	-0.292860778235093	NA
MYO3A	-0.0685415532339026	NA
SPCS3	0.363235960063486	0.0590255479665755
LIPT2	-0.0208360335440164	0.88826856186513
PPTC7	-0.415704958764726	0.100748480277918
SERPINB7	0.041142776771466	NA
WWC2-AS2	0.169015126844267	0.160157975102028
MGAT4A	-0.383944711965546	0.215881638907233
GUSBP1	-0.177735333651387	0.60188581715309
LOC653160	-0.123270408440229	0.269402834735731
ROCK1	-0.11303872546036	0.364565900732523
WFDC13	-0.00291137592433844	NA
MDP1	0.0861186455604332	0.637174211691632
VPS50	0.0344169280406496	NA
TRIM63	-0.02908998566346	NA
H2BC9	0.0986925397082524	0.510202006585774
RUBCN	-0.115590806711072	0.170149694910635
IRF7	0.0764499536471552	0.749993249481737
TRMT10B	-0.0678942022678256	0.382497738880047
SEC24A	-0.0735202230920969	0.714331186073712
CTDSPL	0.0999433325444304	0.282700703715826
PCDH8	0.0220061509306254	NA
RDH8	0.0107289236614273	NA
KCNJ10	-0.040794753421447	NA
SEMA6B	-0.162197951353234	0.763982399279957
SATB2	-0.148179117749004	0.61183575798448
TUBGCP6	-0.177528571294776	0.0636966673395721
SERTAD3	-0.102664518281378	0.295360920364428
EBF1	-0.585343114756987	0.175996294361336
AGAP2-AS1	-0.197544624948732	0.206969742970944
TTTY21	-0.0820242403620369	NA
PSKH2	-0.0515945855887256	NA
CCDC43	-0.23130813265157	0.0785772027301706
XYLT2	0.148190328825217	0.531634523715711
EXOSC6	-0.0241028622824082	0.875230227152222
NABP2	-0.159752636852456	0.171174479181807
FAM174B	-0.194238009203434	0.246643161938554
ZNF302	-0.53474031793655	0.0804236869797418
TMCO2	0.0241435983986714	NA
MEGF10	0.104090409850538	0.662814992869752
PHETA1	-0.217401144182323	0.120509128665336
MRI1	0.141534590735379	0.155537889534743
SP3	0.284592921472368	0.0867164183017201
PUF60	-0.0379509511272204	0.920325178812596
NGF	0.668555325809042	0.0435747488859167
DDX19B	0.025200196735982	0.856373077918614
FAM214A	-0.156132419150853	0.556189855430469
MORC2-AS1	0.0698612643694025	0.429048234654262
TAMM41	-0.113027761832483	0.110243680032147
CLIC1	-0.415480344798176	0.339891492101052
ARCN1	0.134029873734273	0.351767570153345
EPHB3	-0.289101771089112	0.25185549775787
AP1S3	0.00917713020983567	NA
PIK3CB	-0.124506362757489	0.339799697765749
RBBP7	-0.0934042198699743	0.736713772122049
B3GNT9	-0.32156801212267	0.361215445747788
EDIL3	-0.521302264486542	0.0329217358945207
CD3EAP	0.0785234542216169	0.607967735267347
FANCG	-0.00738715429615921	0.962518449956924
RPL7A	0.406532660820077	0.195762877777434
ANAPC11	-0.118074100684685	0.385081258282663
POLR3G	0.0806295501985846	NA
ZNF132	0.102927312300833	0.273034874282399
ZNF697	0.084918901103101	0.331593084764433
TCIM	-0.178255578829339	NA
BCAR4	0.0650840043280614	NA
PRKCG	0.0388643495369336	NA
RBM4	0.104153896707715	0.265006734998538
C21orf62-AS1	-0.00293643875572107	0.973906256008097
VASN	-0.0402214032917912	0.920083191072917
PTPA	-0.0100304628481591	0.977166508543557
TRIM68	-0.187413648494466	0.200608449041606
HERPUD1	0.0821670566172476	0.851134153113597
AFTPH	-0.0126561626276546	0.904990145893257
ZNF358	0.0239033400309992	0.924277206991891
E4F1	0.183621433369179	0.295075802250097
LINC00623	-0.0567028382667909	0.727078487379133
PRG2	-0.0279606332704303	NA
RPL39L	0.375118958964088	0.0368910111959739
TIMM10	0.191174526233026	0.128809363136128
C3orf33	-0.0467606966260614	0.642568405732567
PIK3CD	-0.108658823981831	0.279411073997469
BRWD3	-0.0826952282545501	NA
TMC7	0.0566116475654263	NA
SCGB1D1	1.39605236605929	0.0947018435369538
CXCR3	-0.0157791795513421	0.965473982893583
CYP4F12	-0.0518279072664065	NA
SAPCD1	-0.0651480272848958	0.663051795722127
SSX8P	-0.0617146964835646	NA
NFATC3	-0.262270159154106	0.185743593693472
SLC7A6OS	-0.0311637350366093	0.639434620148081
ADGRL3	-0.102741720315055	NA
ASB5	-0.00778635634323117	NA
TXNRD2	-0.131875780804757	0.199956297928872
ACTL6A	-0.324908134690456	0.163384384291516
PIGQ	-0.00572390575399471	0.979894905691495
FBXL13	-0.0734213627901052	NA
USP47	0.0651085571197231	0.385893170992939
S100A9	-0.213275329977156	NA
ALPL	-0.363460601530535	0.144050773992498
RPRD2	-0.0261196325507667	0.884242054865884
GLOD4	-0.231231223783249	0.045958704976492
MAK16	-0.223791770760069	0.320583605529178
OLIG3	0.0034939038558983	NA
ZNF350	-0.21075743533309	0.24155811824153
NBPF3	-0.0520056479802075	0.673975619195731
ZFP28	-0.0778671294914885	NA
AMBRA1	-0.0336182284111811	0.721667205292108
CNTNAP4	-0.0121011314309872	NA
CWC22	-0.0532805487402074	0.784995113753858
IL37	-0.267976208826002	NA
NCR3	0.0796175850297572	NA
EVA1C	-0.064050843380375	0.610696629085022
NDUFB10	0.059346217529069	0.683862131680781
PCDHA9	-0.037510629022775	NA
CNGB1	0.205941211883858	NA
WNT2B	0.134979685194268	NA
KLHL14	-0.00791506507264906	NA
JAGN1	0.00229708420287422	0.984225660046729
TDGF1	0.0586476551905873	NA
OR1G1	-0.0436814271885258	NA
RNF41	0.1409941409297	0.162996399525561
FUT11	-0.0441241099825994	0.797756694659034
ZNF843	-0.396488550595088	0.768975384059691
FMO9P	0.0198583733254359	NA
CPXM1	-0.31708782770267	NA
TMX1	-0.0337042527368554	0.919050710575487
RAB9A	-0.441220143107598	0.167434833004531
SEPTIN9	0.0090609301574999	0.97075329435442
EIF3A	0.160555645287394	0.513812669976632
EFCAB2	-0.0494052296162631	0.793696595688878
ZBTB41	-0.099329446365599	0.535918703610371
PRKACA	-0.25369156932338	0.0951843347402415
HOXB8	-0.0669023933005177	NA
GNA11	0.078128117603088	0.780265727676111
TXNL4A	0.184537751786805	0.155500993561889
UBIAD1	0.0997250909978669	0.353209508231555
GIMAP2	-0.531229972192745	0.19261543887436
BRAT1	0.121056016422415	0.631305922653721
LINC00261	-0.297554365763154	0.139343599611226
SYT8	0.207677884854215	0.146962267752041
SYT1	-0.0222229529534168	NA
KIR2DS4	0.0312279778073681	NA
ALB	0.0289784602667604	0.831295690618135
SNRNP40	-0.0798215054558249	0.266759690689784
SERPINF2	0.0563901220048014	NA
APPL1	-0.178864958547217	0.381370079352477
ANKRD53	0.0551930336462299	NA
CAPN2	-0.372991273058337	0.328856492045356
OR2B2	0.0910788356631412	NA
SPG7	-0.133250275290252	0.0848303281332136
ZNF157	0.00874490661854716	NA
MUC7	-0.0185420183115624	NA
TSPAN1	0.272520393887727	0.113212282622348
KRT32	0.0569782816315054	NA
KRTAP4-5	0.0569318342315919	NA
KEAP1	-0.168938584777076	0.239612841840561
MTFR1	0.00304962907694828	0.985043067309379
CLN8	0.157560813759726	0.20548951846871
SLC30A5	-0.19350834060665	0.159989776640734
RELCH	-0.205933968302863	0.116387297735156
DPH5	0.213477413831327	0.110598074289945
SPRTN	0.0104554247347565	0.917108422502854
SSX2	0.0391549408975175	NA
ADAM18	-0.0245095515367308	NA
AP4E1	0.205499448425258	0.106064553686462
OPRL1	-0.00620987374557503	0.954291967483588
EXT1	-0.260009171362336	0.129513977239219
TRAPPC3	-0.0154581986813181	0.94476378577622
HOXB4	-0.0342855896262125	NA
UGCG	-0.494891856843375	0.0368910111959739
PDPN	-0.0103146388704378	0.976377271393335
AGPAT4-IT1	0.292901757769359	0.295075802250097
DPP10-AS1	0.000837221707918317	NA
FOLR3	-0.0591049941526909	NA
FLJ37453	0.0456010776856826	0.783191402181725
WDFY3-AS2	-0.0493613247901067	0.582508800087534
FXR1	-0.0731960361994477	0.679659787959811
PPCDC	-0.0832706459026949	NA
GALNT3	-0.182251944242209	NA
CPS1-IT1	0.125833536754605	0.269512531544374
REG4	0.0115962697103796	NA
PJVK	0.0566658680480392	0.558670438725838
OR4C15	0.0746061189576703	NA
LRPPRC	-0.191527041827168	0.04367339139217
EBF2	0.0132463647033706	NA
ZNF416	0.00936977036556014	0.933065421782848
ST3GAL1	0.791612762602566	0.0365657855965057
EHD2	0.485653724353483	0.113567934759995
MC4R	-0.00360446063109662	NA
POU1F1	-0.0528283946306603	NA
COX20	0.0473637443507325	0.713565538227764
WDR1	0.00570971073796555	0.984954097973067
NR1I3	-0.0101215207373038	NA
LOC441455	0.00483183656215205	0.984954097973067
KCNJ16	0.0891019264392604	NA
IRF9	-0.0548447008633506	0.678006893662944
SF3B6	0.00578309894805341	0.980338685550094
LINC00892	0.0248076616414943	NA
UPK3B	0.201601852083642	0.0235946455266263
TMCO4	-0.0535167321386196	0.732189349924602
PPP5C	-0.141926432980367	0.209706770260573
NSMCE1	-0.307879659535292	0.0621537293014138
TBATA	0.0292886952108435	NA
STRA8	-0.0197646127149201	NA
TIA1	-0.0780717210641673	0.718287160818961
SGCG	-0.220037238087553	NA
FBXO42	0.417025481942706	0.0969656997932926
VWA3B	0.0555697780857099	NA
YIPF1	-0.106763423184942	0.434795352169329
KIF9	0.00336156120212191	NA
EPC1	0.0276534787708702	0.944192787208503
TPM2	0.0828729462747742	0.76645585410943
FMN2	0.0372411485252075	NA
HEATR9	-0.0132337343308198	NA
MYBL1	-0.0809665614221211	0.673160661115709
DMC1	0.108610619656526	NA
CRYBB2	0.130279507150915	0.402251433207762
ARL11	0.000742366969726317	NA
KRT34	0.00813626333719072	NA
IGSF3	0.0314587626943835	NA
WIPF3	0.0837026593159418	0.701186844576618
COPB2	0.00293707843906677	0.992905522861815
ZSCAN31	-0.071757174262379	NA
TRIB2	0.0736796253790779	0.671416189764744
SHLD1	-0.117104607242452	NA
RPS23	-0.09839783532522	0.838822777302341
TOR4A	0.428311835677152	0.133982847984196
SMIM4	-0.0175012793373836	0.933865439362061
B4GALT2	0.581913549468632	0.100903703187476
GUSBP11	-0.0994800706378898	0.495251076660152
DYRK1A	-0.00994138371620566	0.942051060500378
RETREG1	0.337754895051961	0.366661318221769
TRIM50	-0.164580502070931	0.0687298950288623
CNTNAP3	-0.0503048623559984	NA
SELPLG	-0.271039708333643	0.447960774352538
TMEM270	0.0345545049649004	NA
PSMD3	-0.181130511537155	0.137255141037427
PLPP7	0.269964375332947	0.213194445702084
MARCHF7	-0.278139728235617	0.0654599557886873
SNX25	-0.0453527737742916	0.676771790725178
LGALS13	-0.0303850707684047	NA
PLPPR3	-0.000879482349467435	NA
GPM6B	-0.202683846438856	0.524416088002364
NUP85	-0.139945335325547	0.295129962788316
ZNF676	-0.0217276983088822	NA
COPA	0.329348476161362	0.0514227547262761
FAM50B	-0.0692402783713239	0.684712758638426
FANCE	0.104239696075044	0.437826927044094
NEUROD2	-0.00532817249597094	NA
DAAM1	-0.0108526654596728	0.937022643242991
RTBDN	-0.310186553059998	0.739092244849321
NKAPP1	0.01085851581628	0.973152540756992
TMEM223	0.0958818899196436	0.397392821922504
NAP1L1	0.040923602283995	0.862246139099028
SUMF2	-0.16924217429864	0.482750454784153
SLC22A3	-0.0627303736485146	NA
TRIM53AP	0.102086717075862	NA
SCRIB	-0.559504389845371	0.537636754303688
MYO1C	-0.234385076057225	0.533016234520545
MIEF2	0.126046465376848	0.535828120933008
OTUD6B	-0.1016423589774	NA
CNPY4	-0.0776359616116296	0.654334809818012
SAA1	-1.03491342825006	0.0704941715162924
TRAPPC5	0.157825471426382	0.439863347669975
IGSF1	-0.028858366046426	NA
ASMTL-AS1	-0.0652851498954911	0.575385755298982
CT45A1	0.0622427985767144	NA
SURF6	0.0594199162995904	0.603424828020701
PSMB4	0.12236078413469	0.663877469725766
AVPR1A	-0.0603186288229409	NA
RBM47	-0.245012931299239	NA
CACNG7	-0.0305279332561628	NA
MAP7D1	0.0590079399676671	0.714534826672301
SRR	-0.0600710441067837	0.470602057695496
MID2	0.104512196046962	0.582633746879936
MS4A3	-0.0477045368557928	NA
UBE2B	-0.0605586168091383	0.818883008121001
UBA7	-0.434703420877313	0.0621537293014138
C1orf229	-0.171693001145411	0.915158024257369
DEFB106B	-0.030550661322343	NA
P4HB	0.213530594100713	0.507388598946412
HBEGF	-0.301312700742364	0.405726515452449
MIR924HG	-0.0187169144793717	NA
NXNL1	0.0765239711397609	NA
TLR5	-0.154451963458946	0.34483567120424
ETF1	-0.140085390878784	0.535221993797827
OR1F1	0.0628899936688976	NA
LSM7	-0.0578823218158583	0.850375507486119
RXRB	-0.361782827594778	0.153371459713476
C6orf89	-0.305761439947959	0.106957339426519
TRIM17	-0.0158118523804404	NA
MYH4	-0.000613770707884217	NA
CYP46A1	0.00924587368585851	NA
ZNF266	-0.304688045999177	0.074289831959913
GSTK1	-0.411525233201873	0.045958704976492
ZNF319	-0.0169476828349578	0.86922654737223
PCSK1N	-0.177629565784356	0.921743647309884
FOXB1	-0.26389721617631	0.827857206662363
SDHC	-0.152685201409654	0.622987040011182
ELF4	0.203540168049964	0.176682141459999
KLK15	0.0117092101723905	NA
MATN2	-1.05665204263818	0.0300326339044231
STK32C	-0.110018345202987	0.379205741005259
GTPBP1	-0.00556100085407037	0.975089199839293
MAGEB2	0.0162761631536169	NA
GTF2A1	0.309898164950823	0.224251735769466
CDKN2AIPNL	-0.00801044497214185	0.978432341802816
S100Z	0.00746529678436413	NA
COL4A3	-0.0475392985135649	NA
ELOVL3	-0.0339770786435796	NA
CSN1S1	-0.183724748128553	0.78810407360736
MOB1A	0.0559628633974058	0.545239880739926
ZNF394	-0.157063597377316	0.293113654242488
ADIG	-0.0409299688021458	NA
EML1	-0.104357855870452	0.684798129451068
DDAH1	0.427481227590668	0.106956526423579
CAPN11	-0.0614196993326561	NA
DNM3	-0.362011572794097	0.0892856877199942
CDK10	-0.176065602143628	0.0530991227766786
RDH10	0.441550217748155	0.062132613105986
LHFPL2	-0.48705328639323	0.0250001765376774
MAIP1	-0.20934596337554	0.184145092496097
PWWP3A	-0.0736204561590468	0.401299461486081
PCBP3	0.19207926168456	NA
CDC42SE1	-0.236475368530772	0.307007296912967
KIAA2013	0.379054891787324	0.0855786218193672
GFI1B	0.114959026390093	NA
DCN	0.886078737085143	0.103556877671156
TMEM266	-0.114433195631437	NA
UBOX5	0.230420936125993	0.221070218042953
HDHD5	0.144768560815247	0.288139440799884
PNO1	-0.030649889484508	0.844499609152428
CSDE1	-0.265035431203213	0.132702434626877
GBA	0.295739598819377	0.0259580777994573
C18orf21	0.00571882128092382	0.968877445946404
XRCC6	0.0664536948178433	0.874351826542299
HTR2B	-0.258222366044759	0.317923308889602
NDUFA2	0.0573319764723998	0.750528700070279
RRP1	-0.0228010763620519	0.836100258841557
BMP8B	-0.0979475048579175	NA
MAP1B	-0.186262974911761	0.399313779479524
ANP32E	0.0392955144749196	0.76569292934024
GAA	-0.0568596277222968	0.830448234787216
OR2L13	-0.0163252843439645	NA
TP53INP2	-0.0351594263556902	0.774348177873378
FLT4	0.00650825836625736	NA
TRMT6	0.0857374338051135	0.30166211995702
ARID5B	-0.289801585244747	0.419034916908315
SVOPL	0.389125791526323	0.0266136724645153
PLPP3	-1.11057341400891	0.0682489397650084
ITGAX	-0.205755464861805	0.239774785538833
POP7	0.167520082600433	0.288332379555967
NDUFB4	0.128834126797641	0.586205556443238
TMEM41A	0.0390135609719411	0.710616904827854
ZNF320	0.0269357901449445	0.800484239702693
ZNF148	-0.125766761780008	0.183069564297143
SNHG17	0.123876985812924	0.348186732489933
MAP4K2	0.0319612568753513	0.791262042159254
CD200R1	-0.0183388382613299	NA
CLCN1	0.0735833681010909	NA
PAX7	0.070689625162983	NA
UNC5B	-0.0571122080010018	0.871041532023895
OSM	-0.15410895219157	NA
OIP5-AS1	0.258890684100989	0.0574287440333207
HTR3D	0.0700608687525934	NA
B3GLCT	0.216157831379267	0.109643711738676
QRICH2	-0.0331462213777483	NA
TNFRSF6B	-0.185179667345559	0.130352269654208
TGFBR3	-0.316975299415868	0.146962267752041
MPHOSPH9	0.0713705938247287	NA
KCNMB3	0.0230612247056492	NA
MAN2C1	-0.343390356628789	0.0333376060099796
DFFB	-0.060042992496724	0.486416641360607
ERICH6	0.053535157757362	NA
USP16	0.00553612201041793	0.976166920896568
SULF1	-1.22706021437829	0.0636966673395721
ZNF385B	-0.20851761078858	0.308460424708347
ENPP2	-0.210672768657739	0.410672500129133
MT1L	0.464909217531262	0.0891886625527724
TNIP1	0.465237973137079	0.0374076345404443
GLS	0.24118542873347	0.402472709573912
GALNT8	0.316651744717576	0.0378929735385817
C16orf92	0.0200869766576957	NA
FBXO11	0.0614230188753349	0.483406834643307
SYDE1	-0.141319545234635	0.470600575658464
FBXL3	-0.19938485095812	0.542504351573317
HYAL4	-0.00107746391685845	NA
EFNB3	0.296873014786459	0.133015911338755
MAPK1IP1L	0.106313473123251	0.41323109324497
PCED1A	-0.118010902469766	0.199956297928872
ADRA1A	-0.00105118705061929	NA
PTH1R	-0.250850740190143	0.293113654242488
SLC25A2	-0.104838370797715	NA
SCN1B	-0.0511479905494221	NA
PLLP	0.0205117944242011	NA
CLN6	-0.0930905716811138	0.267702990092481
OR1N2	0.0972194594711616	NA
FPGT	0.107147606515162	0.4105537125057
TMTC2	-0.239029709143577	0.209706770260573
NYAP1	-0.103327167602517	NA
IL3RA	-0.674442337471539	0.149923233593109
C1orf216	0.0338219308075454	0.799012235701997
LRRC34	-0.0900769004305737	0.582633746879936
DNAJC17	-0.101930484485212	0.433233136435069
