gene_name	synovitis_with_corticosteroidvsControl_log2FoldChange	synovitis_with_corticosteroidvsControl_padj
INSYN2B	0.166351370555576	0.792122516763162
SLIT3	-0.482846695717543	0.359458980496501
FBLL1	NA	NA
PANK3	-0.600762441101991	0.0279672644355905
RARS	-0.21769251858206	0.359895538488357
TENM2	0.883522594761725	0.227258362599234
	-0.0710763513868081	NA
HMMR	0.194138583537313	0.604854720933326
CCNG1	-1.10189411539032	4.2988525202288e-05
GABRG2	-0.0483134062808338	NA
GABRA6	-0.137477668747808	NA
	0.829474069448887	0.0158281917433151
SLU7	-0.386035401755665	0.098360237109661
CCNJL	-0.575010767022684	0.230531732574433
FABP6	NA	NA
	-0.30892687318744	0.121999410240598
ADRA1B	0.834157106578046	0.109390616973149
UBLCP1	-0.18295550469969	0.523797421084166
RNF145	-0.680106460614143	0.000564854738513663
IL12B	-0.221597727726745	0.991907678341181
EBF1	-0.519396866957412	0.0243764417823173
CLINT1	0.00527703827007309	0.966500503209075
SOX30	0.223814238689894	NA
ADAM19	1.77813388393599	3.14916788892944e-10
NIPAL4	0.127723036670428	0.876958155833968
CYFIP2	-0.516658924684582	0.220549917113115
	0.276410193317973	NA
FAM71B	-0.0716107154799322	NA
MED7	-0.134426468887495	0.516463944213236
	0.065911110989751	0.782536992767745
TIMD4	0.568654091973689	0.0781280969634977
	-0.991089857710185	0.000469335182505307
MRPL22	-0.0269345211055389	0.862399168077049
GEMIN5	-0.635781879246327	3.20096207965195e-06
CNOT8	-0.305800312702254	0.271613522546481
FAXDC2	0.371672579242734	0.13867988922314
LARP1	0.525698410018807	0.0024357886698674
GALNT10	0.117996253378041	0.61740258676718
FAM114A2	-0.188168543366542	0.488854663806842
NMUR2	0.237762417920806	0.481886181577659
	-0.046606395471374	NA
GLRA1	0.903273106488494	0.241093693894558
SPARC	-0.164710679340504	0.681297694367262
FAT2	0.267810777943456	0.714668867031773
SLC36A2	-0.462356079843254	0.61205567746218
GM2A	0.0273171409504338	0.939082542657217
ANXA6	0.143795263807354	0.669441405551099
TNIP1	1.35378624789128	0.00898415449185424
MARCH6	-0.350112866153548	0.0371494643231343
SEMA5A	-1.38663286389263	0.0106629242446834
C5orf49	1.32448151068186	0.00624293011262029
FASTKD3	0.0865986736271761	0.592536766930037
MTRR	0.172142270611903	0.348232544699058
ADCY2	0.916066899238305	0.000934494875001361
TENT4A	0.417290944691281	0.039430416275908
	1.07503208873371	0.0114646190519394
NSUN2	0.842208998959558	2.00575451243116e-05
MED10	0.47018420630471	0.00312608286923755
	0.422546477915915	0.0999524279623741
ADAMTS16	2.3767375710032	4.62885805830573e-07
IRX4	-0.0253601077060421	NA
NDUFS6	0.77634816360666	0.0714680147723589
LPCAT1	0.644643850217061	0.0176818971332932
SLC6A18	NA	NA
TERT	0	NA
CLPTM1L	1.16071338267068	0.0108847170089805
SLC6A19	NA	NA
SLC6A3	1.14741051006529	0.0197234453466175
FOXK2	0.444028839125847	0.0123191151778764
NARF	0.995586126356064	0.014771433096688
CYBC1	1.63931481468236	0.00461223268430047
	0.298133549132648	0.656157626083297
RAB40B	-0.539770066496055	0.149648886484557
FN3K	0.104886696007861	0.845848561202346
WDR45B	0.690375014316149	2.80551428406185e-05
FN3KRP	1.44438093468523	0.00879548681821981
ZNF750	0	NA
TBCD	0.317524695414472	0.308375475641157
METRNL	1.57091959347039	0.00602039247232583
RPTOR	0.885611737145356	0.0423018449784138
CHMP6	0.841401713850394	0.0053913560530501
AATK	0.21433780773325	0.916100793704801
BAIAP2	1.33836415218734	0.00683744502191706
CEP131	0.387850637126544	0.490829425226276
NPTX1	0.715979108280181	0.188239778988407
RNF213	0.409034478485484	0.392500553642267
SGSH	1.01585392608556	0.0481707788170118
CARD14	0.841917001073767	0.219223656386669
EIF4A3	0.44943462816984	0.00723934263437859
GAA	1.70057801806815	0.00210119035720882
CCDC40	1.74121767432464	0.000316704407639827
TBC1D16	1.39219767461503	0.0142876488492405
CBX4	-0.212481228106139	0.281363010344578
ENPP7	-0.329935406566831	0.61079217037536
TIMP2	-0.0903307353881748	0.716643913688067
USP36	0.653587061067383	0.0345143912924726
CYTH1	0.886109395738434	0.00450888992003164
SEPT9	0.697463700187966	0.0684294634977494
SEC14L1	0.758649868822747	0.00018864963483452
MGAT5B	-0.214072520110126	NA
ST6GALNAC1	0.228976266071514	0.407159163154143
	-0.10160901428354	NA
ST6GALNAC2	-0.198205612013518	0.618844519091621
SPHK1	0.0092747717782517	0.798819117719856
CYGB	0.673191340271367	0.133719158869194
PRPSAP1	-0.149671240484469	0.760445224871797
RNF157	0.249051377018357	0.61205567746218
FOXJ1	0.19244861814735	NA
ZACN	-0.101500155413223	NA
GALR2	NA	NA
EXOC7	0.440927698684366	0.328747585733858
SRP68	0.296874463027702	0.183412453561194
EVPL	-0.1728059640716	0.664285891554755
CDK3	0.231917594408865	0.764366406834078
	0.556793156796254	0.284717185096951
TRIM65	1.21809006132877	0.0461236886492986
MRPL38	1.16530627617922	0.0326441974294311
FBF1	0.72044875382944	0.118126619132109
ACOX1	-0.337915872141561	0.0164084658521116
TRIM47	1.46713709342434	0.00643716269656188
UNC13D	1.55689998723846	0.000831116809787102
UNK	0.641951513310597	0.028466444985086
	-0.10123368243699	0.71172939306541
GALK1	1.66340976225851	0.00683744502191706
ITGB4	0.751539702385327	0.177445626402775
SAP30BP	0.267137456005244	0.111871264918992
GRB2	0.771491808082716	0.00132664487857636
NUP85	0.413662358358588	0.0717623340441402
SLC25A19	1.07838647710143	0.00619494176956477
MIF4GD	0.966808356109548	0.0181168362061356
GGA3	0.405905132270866	0.0486008114022966
SUMO2	-0.494139002205467	0.0367949563964817
	0.614585128981979	8.5979275914025e-05
ARMC7	1.24825318851168	0.00103264124271873
SLC16A5	0.565405314666399	0.265326282277822
	0.0828009826675745	NA
CDR2L	0.726587367547658	0.0707383083110834
HID1	0.210808631355494	0.674413747184912
OTOP3	0.0248370266539091	NA
OTOP2	0.536253897461489	0.242304214349504
USH1G	NA	NA
FADS6	0.387992290030104	0.139161789036377
FDXR	0.799647074141597	0.178748917694448
TMEM104	1.27754328125027	0.00534053228307238
NAT9	1.11298946308252	0.00822471358908378
SLC9A3R1	1.24848900306076	0.00965400051435716
RAB37	0.9521719583875	0.203658811511865
	0.862488840917363	0.0775323241463761
CD300C	1.26122725517647	0.00595902242996297
	1.3283091901492	0.0166270570427866
TTYH2	0.969584619742291	0.00155300440326031
RPL38	0.229636268454303	0.377730002674702
	1.68065354418644	0.00497429343397946
CDC42EP4	-0.113512461390452	0.739137153575739
C17orf80	-0.180660661383764	0.308354037399731
COG1	0.185900785053855	0.484779910480356
SSTR2	0.342823669581556	0.284874651638503
SOX9	-0.380928712284967	0.437771949675015
MAP2K6	-0.448695514736563	0.196464742306051
ABCA5	-0.618246723662093	0.125592384687518
ABCA6	-0.61561660231148	0.237625652276573
ABCA9	-0.918661172717662	0.0213992091102903
FAM20A	1.18671648539136	0.00204889554237942
PRKAR1A	-0.119035618256225	0.597958459123245
WIPI1	0.921461501126665	1.12760390626274e-06
ARSG	-0.23165594377084	0.572936621735436
SLC16A6	2.37707072413242	6.01804786265759e-05
AMZ2	-0.266307803899083	0.348591003024075
AXIN2	-0.0740735300697173	0.883148787474453
PRKCA	0.297870201758384	0.197349890825307
CACNG1	0.565135599017641	NA
HELZ	0.244020654330509	0.433033418612894
PSMD12	-0.0824439559074454	0.793608942727331
PITPNC1	1.22098926870588	0.000689161191150685
NOL11	-0.343202154941661	0.082406982385851
PECAM1	-0.2307154651612	0.416090771531655
TEX2	0.221886534680867	0.098434780468354
ERN1	1.20577728437294	3.31446109061351e-05
SCN4A	-0.623917835865131	0.180769917141398
CD79B	-0.505333777796387	0.36230985113389
	-0.340544246633045	0.614542735506055
PSMC5	0.172920755338806	0.391707214428267
FTSJ3	0.567892741374601	0.0464051729864393
DDX42	-0.217419594703929	0.13525044075333
STRADA	0.437694011489718	0.0116148497863444
DCAF7	0.0306850922136137	0.869289984022633
KCNH6	-0.129378852917282	NA
ACE	-0.151794160298286	0.805260269742043
CYB561	-0.04471965539864	0.885384062838425
TANC2	0.3881589610289	0.229720436941083
MARCH10	0.689028010961296	0.0327583454541469
MRC2	1.03821846567333	0.044637819099758
TLK2	-0.291855960666005	0.169243284977087
EFCAB3	-0.816877222633141	0.221656681045858
EFCAB13	-0.776793756168157	NA
ITGB3	-0.353145330342288	0.248927399752852
MYL4	0.683146789711083	0.0555595908443259
CDC27	-0.339062996161205	0.251332145106246
KANSL1	-0.333894794205414	0.00314612589059318
MAPT	-0.041451473876235	0.927757999679628
	1.4362798098501	0.0128237678074898
SPPL2C	0.192596951607873	NA
NSF	0.0300533139652363	0.886206596142156
WNT3	-0.158721618111	0.82400660518569
RPRML	0.119734952656829	NA
LYZL6	NA	NA
	0.0249679340624696	0.911373890351782
PLEKHM1	0.601819946557274	0.0521208307907455
ARHGAP27	-0.128680437831268	0.760305994766794
MAP3K14	0.68899700499963	0.156512186423065
	0.290202855453402	0.407891443262481
	NA	NA
FMNL1	0.286533000785951	0.508350537348305
HEXIM2	0.94165663487061	0.0136345112877314
	0.164601178436406	0.279464049413704
ACBD4	-0.371554929743762	0.319963450456358
PLCD3	0.411123441482935	0.438453570149349
NMT1	0.370147920227493	0.018039345019383
DCAKD	0.956047016208548	0.0491686217686962
KIF18B	1.42372691014796	0.018671589735216
GFAP	0.473289566317251	0.397540413029939
	0.163636428471611	NA
	-0.195683859590862	0.598973889982914
EFTUD2	0.492466092434865	0.0389473807927957
HIGD1B	0.437281690582305	0.41236498695713
ADAM11	0.706038983516833	0.0924024367392913
MEIOC	-0.661060838023712	0.259139428876285
	-0.128944442607139	0.416869800868676
GRN	1.53786313078031	0.000687472399958239
FAM171A2	0.94912290938458	0.143017131945779
ITGA2B	-0.21363582802284	0.0966469225184259
SLC4A1	0.00221863188015245	0.989664916893921
RUNDC3A	0.682824407234279	0.488450096094311
UBTF	0.534906322329239	0.0151446935672951
ATXN7L3	0.656022649145249	0.0351280720711811
C17orf53	0.0791280358489605	0.982025932123151
G6PC3	1.31801548499893	0.0104746110002854
HDAC5	0.612249027433404	0.232174061776084
MPP2	-1.73205054587451	0.000297974903359453
PPY	NA	NA
TMEM101	1.12422575911044	0.0089401486132032
MPP3	0.155202320770236	0.824129275148507
CFAP97D1	0.661266356658749	0.328798137918283
MEOX1	-0.294732121458472	0.426789894227844
	0.722464726983845	0.310720449750913
DHX8	0.391310678045366	0.123202565592815
ETV4	1.7021585921532	0.00255664070044818
ARL4D	0.397530623579487	0.336756270519484
EZH1	-0.488282305760795	0.0205092430688414
	-0.559325346554475	0.692381467969167
AOC2	0.831058504348753	0.175257388392754
PSME3	0.235225380459235	0.14219427196995
BECN1	-0.0941987213051894	0.639972630769277
WNK4	-0.51186230375713	0.127069488937064
COA3	0.565572843126508	0.0657109172399979
RAMP2	0.408100167456942	0.177245049840601
PLEKHH3	1.09096797486715	0.0521349586697394
CCR10	0.826153744121166	0.112203572155649
CNTNAP1	-0.0999303671163043	0.796622394361555
TUBG1	0.771088334723023	0.0934372528289266
RETREG3	-0.149222971763568	0.163737953118319
PSMC3IP	1.03724361273337	0.000250953517796965
MLX	0.610555078601589	0.0597581569214188
COASY	0.842774469348973	0.0361607880934352
ATP6V0A1	-0.220033614929447	0.437312007439905
STAT5A	-0.0168141911711648	0.946016391764425
STAT3	0.383533193476507	0.0383042663428043
STAT5B	-0.0898821160093692	0.670841808425191
GHDC	1.1990107273412	0.00371128983800491
HCRT	-0.183746603137326	NA
KCNH4	0.837379941402453	0.00108900714378834
HSPB9	NA	NA
KAT2A	0.976961458306293	0.0107143896001154
TTC25	-0.233403276181358	0.395169451682602
DHX58	1.12573456763804	0.0820573562407579
	0.162338289621703	NA
NKIRAS2	0.70020376335011	0.0620692863353294
	-0.0531896404866255	0.747209321661009
CNP	0.258593149100958	0.384132238542776
ACLY	0.300051602657346	0.12404614107151
FKBP10	1.31071025715713	0.00121362641361613
HAP1	0.335144874560026	0.567274559919715
JUP	0.821220933111644	0.115129380638772
P3H4	1.73791344730847	0.000297974903359453
EIF1	-0.263262801317864	0.157677506567885
	0.192639602501473	NA
KRT36	NA	NA
KRT35	NA	NA
KRT32	-0.246827365544349	NA
	-0.0652403156526513	NA
KRT15	-0.138389637251099	NA
	0.00978143122900897	NA
	0.599957448632934	0.271638558135867
KRT14	-0.0382169085525444	0.981900850130734
KRTAP3-1	NA	NA
	NA	NA
KRT39	0.270187341578064	NA
KRT20	0.0822351289387343	0.894907914162265
KRT12	0.520121190268159	NA
KRT28	0.405680202996131	0.501830638715622
KRT27	0.347614027511074	0.657676377387975
KRT26	0.320938761034673	0.700899293169114
KRT25	0.248148939336937	NA
KRT24	0.117440674267131	0.896461296208285
CCR7	0.466684785485785	0.232768940196961
TNS4	1.77951024388721	0.00316381620157574
CDC6	0.16460579735003	0.632800384737245
IGFBP4	0.956766180772189	0.00804443374606942
TOP2A	0.353688181144877	0.333316970144902
GJD3	NA	NA
RARA	1.38476664558298	0.0027713639850034
MSL1	-0.231333482497811	0.33005988070212
CASC3	-0.12761155009325	0.22693945403358
RAPGEFL1	-0.404087251245969	0.296664944187908
WIPF2	-0.0883280184738849	0.472887415756008
LRRC3C	NA	NA
CSF3	0.195089000728749	0.904710195458027
PSMD3	0.994162635581218	0.0419901207735487
GSDMA	-0.0268705996169715	NA
ORMDL3	-0.625159879880009	0.341940733803148
ZPBP2	0.25964332224333	0.278647316468268
IKZF3	-0.906556810222687	0.0234998064158328
GRB7	-0.482026541742329	0.197328981410518
MIEN1	0.614439186970972	0.00165600210409224
ERBB2	0.170559223520931	0.722423107708444
PPP1R1B	-0.296586889831883	0.866353426488044
STARD3	0.604456658122367	0.0881125629057487
TCAP	0.580798021942387	0.479461584950402
PNMT	1.66360485111164	0.0106411243379873
PGAP3	0.482558481800551	0.204285153832414
CDK12	-0.210474495686838	0.107478534762946
MED1	-0.122477586730283	0.617735367730159
FBXL20	-0.538379019439835	0.0190072438536142
	0.559330676195547	0.0851522773866329
STAC2	1.82950401517306	0.00221803739150736
RPL19	0.36773408046453	0.117420357626595
CACNB1	0.0625087774021909	0.911241080125554
PLXDC1	-1.45846865259256	0.000131975552245731
NPEPPS	-0.403772164561129	0.0571203240216698
KPNB1	0.145948184707033	0.428793954607274
TBKBP1	0.580358924722215	0.121026976911129
SP2	0.616126961844485	0.170958693294883
TBX21	-0.493582664078419	0.134761855928069
OSBPL7	0.642280063804457	0.204996883362096
MRPL10	0.487034996535619	0.0736851008090713
LRRC46	0.100069425693161	0.919228359453775
SCRN2	0.66968149414925	0.22611327281419
SP6	NA	NA
CDK5RAP3	1.03851157845357	0.000974612390468077
NFE2L1	0.408838266752637	0.0572344177807579
COPZ2	0.263801043875087	0.298377673550478
SKAP1	-0.312245679714024	0.419492155445754
SNX11	0.705485994237095	0.0266627673694022
CBX1	-0.802800348270185	3.42370936349404e-05
HOXB1	NA	NA
HOXB2	0.0988351487778159	0.790266992567961
HOXB3	0.449496224269005	0.562339182466836
HOXB4	0.349777863705889	0.627141157622467
HOXB8	-0.410382222540071	0.442326714255876
HOXB7	-0.612221570853965	0.16492905443781
HOXB6	-0.0555311934997921	0.943363079916521
HOXB5	-0.785602871668029	0.257680232803237
HOXB13	NA	NA
TTLL6	0.875183365556026	0.127587459039878
CALCOCO2	-0.120627018011022	0.577254037340962
ATP5MC1	1.36257591785518	0.0066266212773073
ZNF652	-0.484953468637165	0.104142022988459
NGFR	-1.87252069374519	0.040170576137292
PHB	0.723600165094045	0.0831733769351571
FAM117A	-0.549779541954564	0.11445684617258
NXPH3	0.598312511658363	0.401543258046902
KAT7	-0.255642483973457	0.0431981670498522
	-0.451555204269214	0.0418770479125881
ANKRD40CL	0	NA
WFIKKN2	-0.107919833615123	0.796157751167719
ABCC3	0.846249510531218	0.0204484978995898
CACNA1G	2.96535539709191	2.50570878320059e-13
MYCBPAP	-0.316065354381392	0.444470795802256
SPATA20	0.863609613898003	0.0627269555998
ACSF2	0.0473263703828287	0.923871670779984
RSAD1	0.451734103785469	0.57148537475118
CHAD	0.309393562710389	0.553269951524702
EME1	0.590558712707163	0.00245555048100328
XYLT2	0.928752842506994	0.0434532068250857
	-0.664246081498931	0.335740686375464
	0.0473772275862096	NA
	-0.270797212049533	0.729810884072778
ITGA3	0.314867679799824	0.573478814806818
SGCA	-0.15670332887147	0.750019263381967
PPP1R9B	1.19592619109738	0.0206706552989981
SAMD14	-0.371517588681346	0.420060298850199
DLX3	0.23326650475795	0.796233274553509
	-0.647120456566054	0.265219408238881
NME2	0.557271971803024	0.00838426703683838
MBTD1	-0.952071350476461	0.00100203112952686
UTP18	0.0675474568715084	0.776171193586988
KIF2B	NA	NA
TOM1L1	-0.297570627707642	0.394590057357416
STXBP4	-0.620333968268815	0.0471903939060742
HLF	-1.97350689429683	6.79513768513191e-19
MMD	-1.46752849700196	0.00367818833792526
TMEM100	0.227452508167898	0.439794742436636
	-0.00817725620778864	0.983821052422861
ANKFN1	NA	NA
	NA	NA
COIL	-0.333337220816574	0.0405745727553902
TRIM25	0.619325711204255	0.0445752030499305
DGKE	-0.550779161588785	0.0191725633736738
SCPEP1	0.235928322861507	0.418458592174938
	0.347432629522931	0.557442602199147
CCDC182	NA	NA
VEZF1	-0.244529508942526	0.236464761711619
CUEDC1	0.35920435309435	0.373572581752951
	-0.159012001453803	0.477401789735303
EPX	NA	NA
MKS1	0.200903244558714	0.598990903812123
LPO	0.0194401351721797	0.990243547161122
MPO	NA	NA
TSPOAP1	-0.528045152634832	0.334463402780063
	-0.0647923408725837	0.905324112584851
HSF5	0.135547871939667	0.845486378633189
MTMR4	0.149084860976016	0.457551851625546
SEPT4	-0.738106983890059	0.097361391839263
TEX14	-0.687785196372752	0.10473855267059
DHX40	-0.785007386924266	0.00375873428704248
PTRH2	1.53874312406857	0.00263605673562787
VMP1	1.42053006131068	7.3451411541333e-11
TUBD1	-0.298497978722111	0.327328015277497
RPS6KB1	-0.39365186805781	0.132069670660269
	0.0603424356878174	0.834270862601989
MED13	-0.278207050978344	0.478962052886831
INTS2	-0.29699375737514	0.436654483206928
BCAS3	-0.51785101823056	0.0250009514843086
APPBP2	-0.481120412198761	0.0240379799615652
C17orf64	-0.115505731847496	NA
MYO19	1.63912994385522	2.74734724701562e-05
GGNBP2	-0.0071765320099607	0.996786618812388
DHRS11	0.775046274975934	0.0158281917433151
MRM1	0.612497101577155	0.403044076474302
LHX1	0.0103169762935544	NA
AATF	0.371086788618028	0.0182648263332755
ACACA	-0.0572709199117372	0.801210458307452
C17orf78	0.314149806041414	0.494041781893711
	0.331228530985145	NA
CCL3L1	1.27398684365326	0.0279833203370362
CCL5	0.421779263406567	0.440273571962541
HEATR9	-0.0282313253217885	0.974887387054766
TAF15	-0.0918648037433654	0.62162290810871
AP2B1	-0.318794355352625	0.0375288599181234
PEX12	-0.124437601737582	0.530555194159624
UNC45B	-0.779446941728133	0.040882384139564
CCL1	0	NA
CCL2	0.0265092752900853	0.945530768391748
	NA	NA
SPACA3	NA	NA
TMEM98	-0.926552577573251	0.0137432225947141
MYO1D	0.450071207877553	0.234798573075187
CDK5R1	-0.037912475390578	0.983217567334431
PSMD11	-0.0221496715210027	0.9059000344741
ZNF207	0.196107292082297	0.0682171732131836
C17orf75	-0.428595398684969	0.0899741810665591
RHBDL3	-0.101405650181073	0.886206596142156
RHOT1	-0.344899974190036	0.0834034219205671
RNF135	0.0946728655678838	0.621748544613014
ADAP2	0.280086449891438	0.630200368285373
TEFM	-0.0222413544778081	0.930506816362583
CRLF3	-0.119644190308494	0.702557587717583
SUZ12	-0.474151378433832	0.09683240658302
UTP6	-0.357495815972427	0.104438827652614
RAB11FIP4	-0.0648029657313557	0.919034113059687
NF1	-0.481444434544448	0.163950634781883
	-0.0387965908034436	0.998639008792222
EVI2B	-0.0835961081227221	0.911793500127949
OMG	0.451482460489102	0.340200913732237
WSB1	-0.441510092912853	0.138345001209795
KSR1	0.792406735203644	0.0658103707710315
	0.596796590480294	0.323056592739436
NOS2	0.0991647424264925	0.861236114536997
NLK	-0.346223672790077	0.16613046548985
SPAG5	0.710728095712582	0.160165850386678
ALDOC	-0.320897073965051	0.911581924016574
UNC119	0.119588941885004	0.793540202994619
FOXN1	-0.229223046490162	0.645533254023433
