ID	osteoarthritisvsHealthy.control_logFC	osteoarthritisvsHealthy.control_padjFilter
LOC339803	0.502399699240957	0.0895640955237979
LOC339862	-0.0780465822212681	NA
LOC339874	-0.0677026319877596	NA
LOC339975	-0.0989171430967275	NA
LOC340090	-0.00551707582730554	NA
LOC340184	-0.0950960123427773	NA
LOC340357	-0.196101662788448	NA
LOC374443	-0.0452268931769466	NA
LOC375196	0.194878780314265	NA
LOC388780	-0.0475894267862138	NA
LOC389199	0.0492974294277584	NA
LOC389247	0.077207935826721	NA
LOC389641	-0.000530500254982691	NA
LOC389765	0.131253610679972	0.610564537468218
LOC389831	-0.422540965897451	NA
LOC389834	-0.0131095654882669	NA
LOC389895	-0.095707498353788	NA
LOC389906	-0.0316782206845274	NA
LOC390705	-0.0991374780639207	0.602360098060205
LOC399900	-0.138429617355111	NA
LOC400499	-0.145495331841043	0.343559582398528
LOC400541	-0.00908222680357884	NA
LOC400622	-0.0390436656568371	NA
LOC400627	-0.100866188046353	NA
LOC400684	-0.217029191140641	NA
LOC400710	-0.0162807406496217	NA
LOC400748	0.0289651560705924	NA
LOC400940	-0.103769456157561	NA
LOC401176	-0.139007287208177	NA
LOC401261	0.0220052295150692	NA
LOC401312	-0.045150858235429	NA
LOC401324	0.0393497072765352	NA
LOC401442	-0.0519005584835162	NA
LOC401463	0.0629875098799282	NA
LOC403312	-0.0510541096368682	NA
LOC414300	0.0423526101874918	NA
LOC439933	-0.00993055065606718	NA
LOC440173	-0.418932731602493	NA
LOC440346	-0.0359776290256071	NA
LOC440570	0.0126869477465439	NA
LOC440792	-0.0348211436432297	NA
LOC441052	-0.0202138615054039	NA
LOC441081	-0.138773439261158	NA
LOC441086	0.00375188092428136	NA
LOC441179	0.0442036813374922	NA
LOC441204	0.0852158014540363	NA
LOC441242	-0.00386795254532046	NA
LOC441601	-0.0346725608526937	NA
LOC441666	-0.098658603514588	NA
LOC497256	-0.0750396631102781	NA
LOC51145	0.0137340527397489	NA
LOC554206	-0.150446745722736	NA
LOC574538	-0.0818740573776506	NA
LOC613266	0.00397293739712579	NA
LOC642696	0.0296166270011158	NA
LOC643072	0.32853416430996	NA
LOC643201	0.0850103000539688	NA
LOC643711	-0.0362377140996277	NA
LOC644090	-0.254042106505459	NA
LOC644135	0.0174716678319395	NA
LOC644656	-0.155790676324862	0.606171274874063
LOC645188	-0.107293930721814	NA
LOC645261	-0.159822593224717	NA
LOC645485	0.000640048282247285	NA
LOC645513	-0.0587226481023246	NA
LOC646214	0.0748950420463492	0.673062478978123
LOC646588	-0.0957153087438005	NA
LOC646736	-0.026846672865247	NA
LOC646762	-0.0140886693863731	NA
LOC646903	-0.19799106098338	NA
LOC647070	-0.1795639127895	NA
LOC648987	0.0202061245872436	0.90420828418403
LOC652276	-0.208075150684365	0.260274627127191
LOC654780	-0.403219580320147	0.0975686206825064
LOC728024	0.187540391614722	NA
LOC728095	0.0661124107980084	NA
LOC728196	-0.106219115188379	NA
LOC728392	0.714253442114067	0.0221492972874201
LOC728485	0.000161804332758919	NA
LOC728613	-0.411437070023652	0.68975542565133
LOC728743	-0.127543614723513	NA
LOC729291	-0.0811483287668633	NA
LOC729296	-0.101959958463258	NA
LOC729652	0.091726313132245	NA
LOC729683	-0.0923202637290084	0.317307906213053
LOC729732	-0.556407772371795	NA
LOC729870	-0.139154069098513	NA
LOC729970	0.140964620365445	NA
LOC730098	0.0121016879423719	0.949032735165542
LOC730101	0.100214781522285	NA
LOC730202	-0.25013295924894	NA
LOC731157	0.0186255521255658	NA
LOC780529	-0.0838776543863697	NA
LOC79999	-0.0843818970347447	NA
LOC84214	0.034516733969403	NA
LOC90246	-0.123229446180119	NA
LOC91370	-0.0598976586503328	NA
LOC91450	-0.113143896198713	NA
LOC91548	-0.220965635823842	0.382904623508614
LOC93429	0.00631006331748418	NA
LOC93463	-0.205333884424294	NA
LOC93622	0.382158931567655	0.0904838784364044
LOH12CR2	0.115950704757122	NA
LONP1	0.292688042671087	0.152703658985407
LONRF1	-0.702885033140084	NA
LONRF2	0.0355605836445703	NA
LONRF3	0.0368550820661255	NA
LOR	-0.0142374463614017	NA
LOX	0.304871963663965	NA
LOXHD1	-0.170176756111771	NA
LOXL1	0.091462306143586	0.88532066979938
LOXL1-AS1	0.0694754336430794	NA
LOXL2	-0.254009167155314	NA
LOXL3	-0.147160299465251	0.631498742930316
LOXL4	-0.215371910234375	0.313960930537384
LPA	0.0917628923530533	NA
LPAL2	-0.101640276486271	NA
LPAR1	-0.333427881964715	0.295245317106817
LPAR2	-0.0294425579718105	NA
LPAR3	-0.0696988957829126	NA
LPAR4	0.249241804328542	0.40979861267841
LPAR5	0.297968880154753	NA
LPAR6	-0.0537363017686641	0.776492000215553
LPCAT1	-0.0311032139112992	0.90265059979337
LPCAT2	0.132358055296375	0.541287156539567
LPCAT3	0.0828603725567598	0.605991573985995
LPCAT4	-0.0905986104770733	NA
LPGAT1	-0.282869913809353	0.311969952195572
LPIN1	-0.0450065869577552	0.879058417108758
LPIN2	0.0942192640799684	0.621414082406621
LPIN3	-0.467786380615727	NA
LPL	-1.65319045967787	0.158711578665458
LPO	-0.091212345944113	NA
LPP	0.200065713588943	0.688864197389057
LPP-AS2	0.133379038368838	NA
LPXN	0.0787011264439945	0.706576135845092
LRAT	0.0193833422311043	NA
LRATD1	0.0633591645582481	NA
LRATD2	-0.264415738750251	0.25471191606037
LRBA	0.302139402104718	0.226078686456278
LRCH1	0.161566914638399	NA
LRCH2	-0.0907036673867161	NA
LRCH3	0.132312431561592	0.694053411283361
LRCH4	-0.250812521800826	0.188394508548705
LRFN1	-0.0325015389810401	NA
LRFN2	-0.104030978775873	NA
LRFN3	0.305898122721517	NA
LRFN4	-0.112326468865992	0.487018756756096
LRFN5	-0.279316528463614	NA
LRG1	-0.387712832389187	0.249946627054866
LRGUK	0.0726543640465516	NA
LRIF1	0.756896003223931	NA
LRIG1	-0.0174896095723733	NA
LRIG2	-0.116199903487998	NA
LRIG2-DT	0.0594023054817558	NA
LRIG3	0.572505158874315	0.0981311333900756
LRIT1	-0.151593315184014	NA
LRMDA	0.212095845855596	0.233294087778489
LRMP	0.0266139246567301	NA
LRP1	0.0893076410879852	0.47536409983536
LRP10	-0.170005510492604	0.454153526962196
LRP11	-0.228584936642731	0.268617996526447
LRP12	0.870750276267762	0.0240431673481717
LRP1B	1.34000760071575	0.116845915754841
LRP2	-0.160447504587637	NA
LRP2BP	-0.269755086641728	NA
LRP3	0.234328257023961	0.302435780636884
LRP4	0.104652849320691	0.764068832821594
LRP5	-0.0391289746082943	NA
LRP5L	-0.0089332451243056	NA
LRP6	-0.33318062661855	0.0898333418873654
LRP8	0.901921669683882	NA
LRPAP1	0.132836702250273	0.758913403999471
LRPPRC	0.561730349592826	0.0232260146663996
LRR1	0.134611236965849	NA
LRRC1	-0.162884571941667	NA
LRRC10B	0.148071344079018	NA
LRRC14	0.134055028865619	0.338177015274228
LRRC15	0.865638081390633	0.0734358566219276
LRRC17	-0.112514295700098	0.718093798949728
LRRC18	-0.149382637683454	NA
LRRC19	-0.0423168740270805	NA
LRRC2	-0.00536371756959841	0.988892559965689
LRRC2-AS1	-0.12812868152137	NA
LRRC20	0.106105294314371	0.490488294785669
LRRC23	0.0128582818116119	NA
LRRC25	0.359725211573923	0.626221140658672
LRRC27	-0.280578961877291	NA
LRRC28	0.0608709366167433	NA
LRRC29	-0.134418742416536	NA
LRRC3	-0.142353225924823	NA
LRRC31	-0.15830127184183	NA
LRRC32	-0.147177282372535	0.700633695146625
LRRC34	-0.199538909971994	NA
LRRC36	-0.11147501225752	NA
LRRC37A2	-0.264831712192822	0.319768113583339
LRRC37A3	-0.136039415843288	0.437021045337938
LRRC37A4P	-0.0757622931536615	0.701092538738064
LRRC37A5P	-0.138914914199868	NA
LRRC37A7P	-0.0572551061222368	NA
LRRC37A8P	-0.0836934008983543	NA
LRRC37BP1	-0.276406113916402	NA
LRRC38	-0.102500885951822	NA
LRRC39	-0.0526479537986377	NA
LRRC3B	-0.143431226378723	NA
LRRC4	0.164531804574257	0.397878110807884
LRRC40	-0.101594401806782	0.609094059139827
LRRC41	-0.00172021989830773	NA
LRRC42	0.0740816901823731	NA
LRRC43	-0.26305216144795	0.163430743023336
LRRC45	-0.162430382174882	0.304784402689536
LRRC46	-0.0695187161790329	NA
LRRC47	0.374478144931921	0.0739685910693344
LRRC49	-0.168135693791274	0.585001870342292
LRRC4B	0.0604703199718815	NA
LRRC4C	-0.126494655081131	NA
LRRC52	-0.139775803241717	0.465883091089277
LRRC52-AS1	0.0182952574662201	NA
LRRC55	0.0217774030756397	NA
LRRC56	-0.185018194277092	NA
LRRC57	0.299503053811399	NA
LRRC58	0.0333213884167005	0.810418838200616
LRRC59	0.237760282985995	0.083975862534156
LRRC6	-0.0427580117756454	NA
LRRC61	-0.161936121155071	0.503529052580308
LRRC63	-0.0661506915642014	NA
LRRC66	-0.244185963984023	NA
LRRC69	-0.750744176363242	0.0470386991611377
LRRC7	0.0228254607320033	NA
LRRC71	-0.250224885463795	0.384180323745904
LRRC72	-0.0881035190396822	NA
LRRC73	-0.113985518793524	NA
LRRC74A	0.0108844893134927	NA
LRRC74B	-0.00381390538229498	NA
LRRC75A	-0.0746355019496026	NA
LRRC75B	-0.0918335777738912	0.450220374591461
LRRC77P	0.02351133162274	NA
LRRC8A	0.331354279937416	0.0536955329267828
LRRC8B	0.0957865982985773	NA
LRRC8C	0.239427926008166	0.339451933888191
LRRC8D	-0.0624771555802219	0.807880655397191
LRRC8E	0.237455811059453	NA
LRRCC1	0.0862449606222428	NA
LRRD1	-0.0872424264098486	NA
LRRFIP1	0.128617369409319	0.695555852782739
LRRFIP2	-0.0808941084406802	NA
LRRIQ1	-0.219612103298044	NA
LRRIQ3	-0.121016082108328	NA
LRRK1	0.167244955842903	NA
LRRK2	0.195187872308402	0.377555999394067
LRRN1	0.769341217288419	NA
LRRN2	0.150372223575339	NA
LRRN3	0.0326625923811195	0.967546357237462
LRRN4	-0.183733613532926	NA
LRRN4CL	0.329902503668912	0.260124107899267
LRRTM1	-0.0414373148173119	NA
LRRTM2	-0.234724694831984	NA
LRRTM4	0.0079127765407021	NA
LRRTM4-AS1	0.0169082305311403	NA
LRSAM1	0.101998745994923	NA
LRTM1	-0.294417406272169	NA
LRTM2	-0.104359860375197	NA
LRTOMT	-0.0519865976303437	NA
LSAMP	-0.151979375668122	NA
LSAMP-AS1	-0.214541760497305	NA
LSG1	0.243088167110924	0.238849046935874
LSM1	0.280045928941229	0.345869956013536
LSM10	0.547658167563709	0.0311050605724723
LSM11	0.0358301733037285	NA
LSM12	0.433493233497813	0.0308217939720313
LSM14A	0.130004150607972	0.509015534709214
LSM14B	-0.0592397755938388	NA
LSM2	0.311086850529665	NA
LSM3	-0.103791295591794	0.380209937645118
LSM4	-0.106266886716676	NA
LSM5	0.576495019025485	0.0610130971379381
LSM6	-0.0297080760599444	0.872147463617388
LSM7	-0.104788001868427	0.804666068248231
LSM8	0.221314594965767	0.198128660921045
LSMEM1	-0.0943999105914886	NA
LSMEM2	0.0534066575798757	NA
LSP1	0.187776178960002	0.656419715810568
LSP1P4	-0.0997797094595576	NA
LSR	-0.0129090072583171	NA
LSS	-0.0778978105397874	NA
LST1	0.178383536345375	0.366199907428307
LTA	-0.199853734479944	NA
LTA4H	0.153112606210112	0.670374340445513
LTB	-0.0297622346648883	0.93650311772189
LTB4R	-0.0716141747265997	NA
LTB4R2	-0.23160879355238	NA
LTBP1	0.0307129746021335	0.937136988765235
LTBP2	0.280840074903582	0.603772428186024
LTBP3	0.541791086468561	0.0372386148019613
LTBP4	-0.0862790433857672	0.76964153652485
LTBR	-0.0668908651346465	0.634632381380282
LTC4S	0.00596557379583373	NA
LTF	-0.0504371017220295	NA
LTK	-0.159237315102101	NA
LTN1	0.385260219562792	0.338292595821797
LTO1	0.150186139703656	NA
LTV1	-0.15486685298861	0.373235068102241
LUARIS	-0.0376792558445094	NA
LUC7L	-0.389066614517617	0.102446983770238
LUC7L2	0.17416785283524	0.34209959333842
LUC7L3	-0.492576843460272	0.0614696938046917
LUM	0.371381748916477	0.347460352553762
LUNAR1	0.0326645879756402	NA
LURAP1	0.148609580577879	0.470595149480987
LURAP1L	0.0246813220544873	0.954527318422966
LUZP1	0.211656749764846	0.25471191606037
LUZP2	-0.0655284585570346	NA
LUZP4	0.0333266458194048	NA
LVRN	-1.22706499857946	0.0276575138410201
LXN	0.685038758438492	0.148092756976493
LY6D	-0.0800337727908218	NA
LY6E	0.451125609604177	0.0764228472864754
LY6E-DT	-0.246544797028822	NA
LY6G5C	0.138298304695827	NA
LY6G6C	-0.00147111311355008	NA
LY6G6E	-0.199853454959853	NA
LY6H	-0.108345739502659	NA
LY6K	-0.129098282468898	NA
LY75	1.11882190386429	0.0356642366918844
LY86	0.40421157939901	0.349325572467228
LY86-AS1	-0.0526213408833569	NA
LY9	-0.0569754811168464	NA
LY96	0.206564931246631	0.615102655413423
LYAR	-0.0188044598862955	0.951480787875567
LYG1	-0.0292658996300981	NA
LYG2	-0.210437363375536	NA
LYL1	0.396913395594312	0.094109575525589
LYN	0.475662015565561	0.106650591467593
LYNX1	-0.0350626598076591	NA
LYPD1	-0.0439059698436299	NA
LYPD3	0.208814563344839	0.311029916681132
LYPD4	-0.0224331656256416	NA
LYPD5	-0.405317406627865	NA
LYPD6	-0.0863164516568835	NA
LYPD6B	0.0638869290886808	NA
LYPD8	-0.0921751131789628	NA
LYPLA1	0.24089566342262	0.291942289013928
LYPLA2	0.102510137658244	0.448762750361712
LYPLAL1	0.0515322455253067	0.85446279100161
LYPLAL1-AS1	-0.326548963457107	NA
LYRM1	0.0704168282047153	0.776035987157943
LYRM2	0.301647903073669	0.06532760081704
LYRM4	0.241319302854102	0.273538566878301
LYRM4-AS1	0.00637921166207622	NA
LYRM7	0.462750880862083	0.0472875064649691
LYRM9	0.17182170625528	0.346096400223367
LYSMD1	0.315296888397862	0.126403877199492
LYSMD2	0.170986219957424	0.260944555046527
LYSMD3	0.0187263486438525	0.942817632658704
LYSMD4	-0.187639866240167	0.457279748535187
LYST	-0.443796850384608	0.0707029613121264
LYVE1	-0.671363454117179	0.388948516749359
LYZ	0.908193342408041	0.109231438850453
LYZL1	-0.0333181179824154	NA
LYZL4	-0.303180679967235	0.048741253830548
LYZL6	-0.156853196155376	NA
LZIC	0.509422901706666	0.0261634586069669
LZTFL1	0.373819595780358	0.0240431673481717
LZTR1	-0.0207089122269446	0.925923132811096
LZTS1	-0.0531552352666305	NA
LZTS1-AS1	-0.0984758628663078	NA
LZTS2	-0.00341455644135191	0.990987284255986
LZTS3	-0.0732391242056032	NA
M1AP	-0.0485679625363571	NA
M6PR	0.569515565097749	0.105884831321086
MAATS1	-0.0990230980524522	NA
MAB21L2	0.411249652155176	NA
MAB21L3	0.0611699776619656	NA
MAB21L4	-0.299330824397702	NA
MACC1	0.0549018823251184	NA
MACF1	-0.0691206817484451	0.664683688695505
MACO1	-0.241285440506616	0.147178340130411
MACROD1	0.0364189880130157	NA
MACROD2	-0.21947219927375	NA
MACROD2-AS1	-0.126109259650399	NA
MACROH2A1	0.494730993665642	0.0848728990375011
MACROH2A2	0.252000542457805	0.168304826652835
MAD1L1	0.205297017869339	NA
MAD2L1	-0.126516157477676	NA
MAD2L1BP	0.235671834618514	0.201449683420427
MAD2L2	0.529072521898721	0.0906282203559376
MADCAM1	-0.210915745108032	0.2566443615809
MADD	0.118954794624533	0.51184652597282
MADD-AS1	-0.03246716512044	NA
MAEA	0.0235234648954332	0.930438191560296
MAEL	0.0547414456494066	NA
MAF	0.643710807280779	0.0310008371248821
MAF1	0.582620317402857	0.0607367888076582
MAFB	0.14564725502073	0.643517899750267
MAFF	-0.441778081543561	0.343559582398528
MAFG	0.025519785737969	0.893394530008702
MAFG-DT	-0.0842752118013337	NA
MAFK	0.338602133614042	0.0916022022074838
MAG	-0.0262723396435272	NA
MAGEA1	-0.224387464462893	NA
MAGEA10	-0.396542074684404	NA
MAGEA11	-0.121574434699483	NA
MAGEA12	0.206988809824469	NA
MAGEA4	-0.0341183523320749	NA
MAGEA6	-0.172451358977718	NA
MAGEA8	-0.170323289276685	NA
MAGEB1	0.0568118437075786	NA
MAGEB18	-0.0237287330575087	NA
MAGEB2	0.003318163955492	NA
MAGEB3	-0.0786131524902403	NA
MAGEB4	-0.0675443393807016	NA
MAGEB6	0.0435371479894924	NA
MAGEC1	-0.0459334870137398	NA
MAGEC2	-0.182615126381182	NA
MAGEC3	-0.0514539291688232	NA
MAGED1	0.140738582686861	0.584378518740095
MAGED2	0.070356468838348	0.703607693139093
MAGEE1	0.350381867031723	0.0749258859668022
MAGEE2	0.0545030831078588	NA
MAGEF1	0.045792495572667	0.848417893485591
MAGEH1	-0.0194267955229765	0.943654935165094
MAGEL2	-0.116313591800358	NA
MAGI1	-0.167040281710958	NA
MAGI1-IT1	0.0152127347701221	NA
MAGI2	0.490249996082943	NA
MAGI2-AS2	-0.180833715923091	NA
MAGI2-AS3	0.119227297700362	0.770549915837342
MAGI3	-0.123912449960167	NA
MAGIX	-0.117527579183959	NA
MAGOH2P	-0.0225424242585719	NA
MAGOHB	0.0343950207217896	NA
MAGT1	0.315103191795943	0.109231438850453
MAIP1	0.174519467075353	0.285011336994017
MAJIN	-0.223389771818304	NA
MAK	-0.0720647349839507	NA
MAK16	0.18618249343	0.277022443433529
MAL	-0.312754729232477	0.644747102874602
MAL2	-0.214733142768235	NA
MALAT1	-0.414564376903449	0.340789608567036
MALL	0.113539317531858	0.734201694290659
MALRD1	-0.0544661391358812	NA
MALSU1	0.351747043180779	0.0396707119421357
MALT1	0.0712489929872913	0.785269291652811
MAMDC2	-0.052265404791715	0.945950464407309
MAMDC2-AS1	-0.0610295384210344	NA
MAMDC4	-0.189529004142044	NA
MAML1	0.064909043003273	0.70654667130106
MAML2	0.103694129469675	0.604308694942656
MAML3	-0.0211690934879769	NA
MAMLD1	-0.0754437279313933	0.726670198511043
MAMSTR	0.0231302668082742	NA
MAN1A1	-0.0808690259694984	0.820202401171251
MAN1A2	0.0402225173757591	NA
MAN1B1	0.150397597438769	0.473354181173131
MAN1B1-DT	-0.289835350045443	0.364347105842264
MAN1C1	0.365032679659413	0.333026227570026
MAN2A1	-0.0174572074061494	0.974837441734726
MAN2A2	-0.093749620015525	0.660816204208085
MAN2B1	0.690689334791655	0.048741253830548
MAN2B2	0.211493726982549	0.247539605879134
MAN2C1	0.164923310959828	0.373235068102241
MANBA	0.0699778144735239	0.777405555660872
MANBAL	0.210450021670767	0.310433478293709
MANEA	0.0978847034454144	NA
MANEAL	-0.0432285093003371	NA
MANF	0.122793552073489	0.68975542565133
MANSC1	0.245842567316714	0.52646866994384
MAOA	-0.853350957931719	0.0328551472644579
MAOB	0.0779074648870552	NA
MAP10	-0.119065702059317	NA
MAP11	0.0652316597083393	0.645555881869551
MAP1A	-0.204237905282601	NA
MAP1B	-1.5527576288169	0.0240431673481717
MAP1LC3A	0.130047744527478	0.434995467788254
MAP1LC3B	-0.028227904829409	0.882199388500949
MAP1LC3B2	-0.0352626951838082	NA
MAP1LC3C	-0.15973338872161	NA
MAP1S	0.378772318908798	0.194470606210332
MAP2	-0.274673073756716	NA
MAP2K1	-0.0394594987309862	0.888603445103943
MAP2K2	-0.00845408390742364	NA
MAP2K4	0.0378046017263634	0.873699799721206
MAP2K5	-0.0391026666937329	NA
MAP2K6	0.143932080374957	NA
MAP2K7	-0.338042924735742	NA
MAP3K1	0.155468323460187	0.441269514278854
MAP3K10	0.149969646929214	0.215092905131323
MAP3K11	0.237590826363766	0.10931925581462
MAP3K12	0.288372142047673	0.10931925581462
MAP3K13	-0.0367310062780346	NA
MAP3K14	0.135825426804529	NA
MAP3K14-AS1	-0.0689587561102796	NA
MAP3K19	-0.241820313767765	NA
MAP3K2	0.034964620038223	NA
MAP3K2-DT	0.135746889770012	NA
MAP3K20	-0.369607320676326	0.113335274838525
MAP3K20-AS1	-0.0406377321312741	NA
MAP3K21	0.116259720692943	NA
MAP3K3	0.435564092455921	0.10931925581462
MAP3K4	-0.257910755329442	0.39789791356056
MAP3K5	-0.0163452932507662	0.9503125271166
MAP3K5-AS1	-0.247541659458467	NA
MAP3K6	0.0580162869458434	NA
MAP3K7	-0.192171677739534	0.167830596704958
MAP3K7CL	-0.113363282688793	NA
MAP3K8	-0.324636230890889	0.438715316734563
MAP3K9	0.00703149032352801	NA
MAP4	-0.0866124897004426	0.74764148028113
MAP4K1	0.136535003141116	NA
MAP4K2	-0.147226767599389	NA
MAP4K3	-0.139486844178834	0.477980014446862
MAP4K3-DT	-0.0523942780285798	NA
MAP4K4	-0.225490556211327	0.492213721313556
MAP4K5	0.148803602043315	0.525687796844875
MAP6	-0.170141608614546	NA
MAP6D1	-0.256814912886784	0.101864291930106
MAP7	0.0290888280604982	0.925923132811096
MAP7D1	0.118298744358621	0.693407115109732
MAP7D2	0.542014997823658	NA
MAP7D3	0.298952592764098	0.313495488041734
MAP9	0.0928820800301384	NA
MAPK1	0.120416514551771	0.591844064343369
MAPK10	-0.0297471132631264	NA
MAPK10-AS1	-0.121891429004178	NA
MAPK11	0.0338085343007597	NA
MAPK12	-0.0119016103938945	NA
MAPK13	0.00921954339089481	NA
MAPK14	0.0565990206281803	NA
MAPK15	-0.14861664596314	0.323068080601214
MAPK1IP1L	0.215634167256777	0.405503569799265
MAPK3	0.014832806349304	0.942524221731527
MAPK4	-0.198748212181984	NA
MAPK6	0.0442523148104792	0.795124751595026
MAPK7	0.214437065480369	0.268931757123629
MAPK8	0.130369825739568	0.718589556351073
MAPK8IP1	-0.191201508553322	NA
MAPK8IP2	-0.118315823753344	NA
MAPK8IP3	-0.18476565641707	NA
MAPK9	0.10313610242193	0.76025196926454
MAPKAP1	0.0582447550614047	0.734226737900285
MAPKAPK2	-0.279875293904213	NA
MAPKAPK3	0.337533325804936	0.0812061405236161
MAPKAPK5	-0.0803046463744668	NA
MAPKAPK5-AS1	0.152883365830503	NA
MAPKBP1	0.00966633329627786	NA
MAPRE1	-0.0985033973117595	0.645555881869551
